sigla_uf,sexo,grau_instrucao,faixa_etaria,media_salarial
RN,02,04,46-60,2259.2907398638645
RN,01,04,0-17,767.50351515151488
RN,01,04,36-45,1960.5304250128404
RN,02,04,18-25,1237.1366416040103
RN,01,04,18-25,1474.4541486068115
RN,02,04,61-80,3032.0862913907285
RN,02,04,26-35,1446.8975193798451
RN,02,04,81+,1700.8133333333333
RN,02,05,46-60,2851.032741402521
RN,02,05,18-25,1616.7416600265608
RN,02,05,61-80,3141.4277009646307
RN,02,05,81+,2060.885
RN,01,05,36-45,2120.4290833209125
RN,01,05,26-35,1906.2321983527215
RN,01,05,18-25,1578.0307365499573
RN,02,05,0-17,1460.9474528301889
RN,01,05,81+,2836.2
RN,01,05,61-80,2752.0836820925565
RN,01,05,46-60,2311.8251220063257
RN,02,05,36-45,2388.3094203972723
RN,02,05,26-35,2166.4960961780766
RN,01,05,0-17,1642.0419047619046
RN,02,06,18-25,1106.2706261180683
RN,01,06,46-60,2082.4031656333036
RN,01,06,61-80,2428.8848099606817
RN,02,06,81+,400.0
RN,01,06,26-35,1769.6212372074174
RN,02,06,46-60,1772.6191986827664
RN,01,06,0-17,823.4408928571429
RN,01,06,81+,1350.67
RN,02,06,61-80,2309.8113675213672
RN,01,06,36-45,1962.6023295313662
RN,01,06,18-25,1357.927749885896
RN,02,06,36-45,1578.399366846962
RN,02,06,26-35,1520.7889501231532
RN,02,06,0-17,698.92120535714275
RN,01,07,26-35,1928.8521756935136
RN,02,07,26-35,1662.7339819405679
RN,01,07,61-80,3478.0663297587125
RN,02,07,81+,1416.0733333333335
RN,01,07,36-45,2432.764478349628
RN,01,07,0-17,1920.3728134556575
RN,02,07,46-60,2421.2903539425265
RN,02,07,36-45,1885.2867415530884
RN,01,07,18-25,1482.5027718925915
RN,02,07,18-25,1364.0447081741227
RN,01,07,46-60,2803.1258505408077
RN,02,07,61-80,3555.3440359663091
RN,02,07,0-17,1801.6590935672518
RN,01,07,81+,2464.3961904761904
RN,01,08,18-25,1730.5902141732283
RN,02,08,26-35,2204.8947501393282
RN,01,08,0-17,2086.236
RN,01,08,36-45,3906.2433526999321
RN,02,08,46-60,3591.2120880913535
RN,02,08,61-80,4145.2015083798879
RN,02,08,0-17,1722.9404347826089
RN,01,08,26-35,2637.7558476609356
RN,02,08,36-45,2745.625631039532
RN,02,08,18-25,1618.5140091696383
RN,01,08,46-60,4544.964982456142
RN,01,08,61-80,5221.0597457627109
RN,01,09,26-35,3938.41526229345
RN,01,09,81+,14089.145294117647
RN,02,09,26-35,3221.6675867022373
RN,02,09,46-60,6049.7963063096258
RN,02,09,61-80,7870.3976258064495
RN,01,09,18-25,2406.33538969617
RN,01,09,0-17,4655.1202824858728
RN,01,09,46-60,8828.4432198808081
RN,01,09,36-45,6510.9466780966732
RN,02,09,36-45,4512.3321942424946
RN,01,09,61-80,11112.382333748443
RN,02,09,18-25,2137.1183177834328
RN,02,09,0-17,3048.1086386554625
RN,02,09,81+,1608.6733333333334
RN,01,10,36-45,10234.04701880036
RN,02,10,46-60,8393.0732727272771
RN,01,10,61-80,15177.723140495864
RN,02,10,81+,1857.51
RN,01,10,46-60,14456.207198142418
RN,02,10,18-25,2432.0755882352942
RN,01,10,0-17,7184.9490909090919
RN,02,10,36-45,7123.3591518889752
RN,02,10,61-80,8464.52137254902
RN,02,10,0-17,3090.525714285714
RN,01,10,26-35,5749.5941803278683
RN,01,10,18-25,3151.0442307692306
RN,01,10,81+,8226.63
RN,02,10,26-35,4929.3811121408735
RN,01,11,46-60,18035.744975124384
RN,01,11,81+,1476.2466666666667
RN,02,11,46-60,15144.470731707313
RN,01,11,36-45,15136.454812030079
RN,01,11,18-25,1288.5742500000003
RN,02,11,26-35,6907.6996486486487
RN,01,11,26-35,8950.6949197860977
RN,02,11,61-80,14159.935970149256
RN,02,11,36-45,11814.923043478262
RN,01,11,61-80,18438.573445378152
RN,02,11,0-17,5227.975
RN,02,11,18-25,1183.506101694916
RN,01,11,0-17,2148.85
RO,01,01,0-17,2788.5053333333335
RO,02,01,36-45,2172.5694890510945
RO,01,01,18-25,1731.6006857142856
RO,02,01,26-35,2314.5831578947359
RO,02,01,61-80,2243.1666666666661
RO,01,01,36-45,2243.2562248995987
RO,01,01,61-80,2146.6279120879108
RO,02,01,0-17,3363.1614285714286
RO,01,01,46-60,2066.6655328798183
RO,02,01,46-60,2227.5134751773044
RO,01,01,26-35,2066.700406091371
RO,01,01,81+,1670.49
RO,02,01,18-25,1458.8121311475409
RO,02,02,81+,1480.5
RO,01,02,36-45,2352.4660754378087
RO,02,02,46-60,1968.1493960396042
RO,01,02,26-35,2007.3879195205482
RO,01,02,18-25,1723.1198004434586
RO,01,02,0-17,2176.7999999999997
RO,01,02,46-60,2477.6245685279173
RO,02,02,26-35,1593.8468881118877
RO,02,02,0-17,1309.6763636363637
RO,01,02,81+,1691.73
RO,02,02,61-80,3324.8565196078434
RO,02,02,18-25,1524.8821951219513
RO,02,02,36-45,1685.7854676258989
RO,01,02,61-80,2893.637284768211
RO,02,03,46-60,2077.0630656934295
RO,01,03,0-17,1888.0776136363643
RO,02,03,36-45,1706.4201284796577
RO,02,03,18-25,1419.715
RO,02,03,0-17,891.59900000000016
RO,01,03,18-25,1722.0213068181818
RO,01,03,36-45,2450.5830400628442
RO,02,03,26-35,1594.0671270718228
RO,01,03,81+,2222.065
RO,01,03,61-80,3232.997776349614
RO,02,03,61-80,3326.2745768025079
RO,01,03,26-35,2033.3210750279952
RO,01,03,46-60,2731.4201444788441
RO,02,03,81+,3071.55
RO,01,04,18-25,1757.6453147100424
RO,01,04,26-35,2179.3932857142863
RO,01,04,36-45,2491.5234573412704
RO,02,04,46-60,2014.696714828897
RO,01,04,46-60,2713.4230468319556
RO,01,04,61-80,3310.9005494505482
RO,02,04,18-25,1567.6202211690363
RO,02,04,61-80,3378.8140725806456
RO,02,04,81+,1449.96
RO,01,04,0-17,1110.2373478260874
RO,02,04,36-45,1793.6988384166127
RO,02,04,0-17,836.340462962963
RO,02,04,26-35,1689.123648293963
RO,01,04,81+,1783.32
RO,02,05,0-17,1313.3441379310343
RO,02,05,61-80,3701.1612750716331
RO,01,05,46-60,2914.3666429227956
RO,02,05,36-45,1929.6120155038761
RO,01,05,61-80,3638.1065863453809
RO,02,05,46-60,2323.3278272027369
RO,02,05,26-35,1761.2069089517977
RO,02,05,18-25,1545.8488308457715
RO,01,05,0-17,1560.9429357798163
RO,01,05,81+,3866.5166666666664
RO,01,05,18-25,1886.3334269662928
RO,01,05,36-45,2592.2264545025928
RO,01,05,26-35,2271.5325172331827
RO,02,06,18-25,1449.6666401158579
RO,01,06,26-35,2284.6514964568564
RO,02,06,26-35,1754.3805717488794
RO,02,06,61-80,2374.1998958333334
RO,01,06,0-17,982.23316447368416
RO,02,06,36-45,1838.240090452261
RO,02,06,0-17,882.01541213063774
RO,01,06,61-80,2983.0592378048786
RO,02,06,81+,1426.67
RO,01,06,36-45,2562.6820169533789
RO,01,06,18-25,1754.0490562073192
RO,01,06,46-60,2727.35732172471
RO,02,06,46-60,2057.05657873701
RO,02,07,61-80,4254.5147772020728
RO,02,07,0-17,1889.0460034602074
RO,02,07,46-60,2406.5015759897838
RO,01,07,0-17,2073.7627533265104
RO,02,07,18-25,1591.1626027679702
RO,01,07,46-60,2998.7832289069243
RO,02,07,81+,1449.96
RO,02,07,36-45,2064.7492290861355
RO,01,07,61-80,4302.3918075718775
RO,01,07,36-45,2662.8053552355664
RO,01,07,26-35,2314.5821468627855
RO,01,07,81+,2366.5566666666668
RO,01,07,18-25,1774.7701794410561
RO,02,07,26-35,1878.9754869816777
RO,01,08,61-80,4850.815535714285
RO,01,08,18-25,2019.7190912196791
RO,01,08,46-60,5075.8045286885254
RO,02,08,0-17,4118.0896774193552
RO,01,08,36-45,4282.596533996687
RO,01,08,26-35,3100.1164841297523
RO,01,08,0-17,3170.9085185185186
RO,02,08,18-25,1724.3113628318579
RO,02,08,36-45,3016.2926487523996
RO,02,08,61-80,4313.593414634146
RO,02,08,26-35,2341.1509245541856
RO,02,08,46-60,4127.55780033841
RO,01,09,61-80,11852.255817174511
RO,01,09,36-45,8039.9705562508689
RO,01,09,46-60,9441.20337255646
RO,01,09,26-35,5542.2164977747361
RO,02,09,36-45,5052.2115457249056
RO,02,09,46-60,6417.9991877081766
RO,01,09,0-17,7106.8587104072385
RO,02,09,18-25,2579.8412282091922
RO,02,09,0-17,5516.6622380106537
RO,02,09,61-80,9196.2227507163334
RO,01,09,18-25,3266.8521644042235
RO,02,09,81+,10120.03
RO,02,09,26-35,3857.3437111040403
RO,01,10,26-35,8806.7048698884737
RO,02,10,0-17,8041.4877777777783
RO,02,10,36-45,9891.7239351851822
RO,01,10,46-60,12977.492397260276
RO,01,10,36-45,12388.454999999998
RO,02,10,61-80,13629.056842105265
RO,02,10,46-60,10863.644144486687
RO,02,10,18-25,2426.8283333333329
RO,01,10,0-17,7208.3957142857143
RO,02,10,26-35,6759.4709748427676
RO,01,10,61-80,16845.242399999996
RO,01,10,18-25,2047.0055555555557
RO,02,11,61-80,11119.10888888889
RO,01,11,0-17,12970.59
RO,01,11,46-60,16750.023521126765
RO,02,11,46-60,10439.019787234038
RO,01,11,36-45,13805.376722222225
RO,02,11,0-17,5070.9933333333329
RO,02,11,18-25,1792.8899999999999
RO,02,11,36-45,10147.59721518987
RO,01,11,18-25,1594.8849999999998
RO,01,11,61-80,23046.185862068964
RO,02,11,26-35,6979.1896039603962
RO,01,11,26-35,9195.2122784810163
RR,01,01,61-80,2171.6497058823525
RR,02,01,61-80,2224.1323529411766
RR,01,01,81+,1833.83
RR,02,01,0-17,4070.415
RR,01,01,26-35,2158.3849999999998
RR,01,01,18-25,1531.0823750000004
RR,01,01,36-45,1952.4382089552234
RR,02,01,36-45,2422.3974999999991
RR,01,01,46-60,1849.7338679245279
RR,01,01,0-17,7723.8125
RR,02,01,18-25,1562.6924074074072
RR,02,01,46-60,1982.4743199999998
RR,02,01,26-35,2640.3721818181821
RR,02,02,18-25,1241.3085714285717
RR,01,02,81+,1653.3899999999999
RR,02,02,46-60,1954.8384172661868
RR,01,02,36-45,2266.2617207792205
RR,01,02,61-80,3497.7798639455768
RR,02,02,61-80,3572.5792857142865
RR,02,02,26-35,1401.1407142857142
RR,01,02,18-25,1441.591012658228
RR,01,02,46-60,2514.6678947368414
RR,01,02,0-17,977.982
RR,02,02,36-45,1462.75675
RR,01,02,26-35,1885.8152577319584
RR,01,03,26-35,1776.4281770833336
RR,02,03,61-80,2312.115
RR,01,03,18-25,1654.2625581395346
RR,02,03,0-17,661.91000000000008
RR,02,03,18-25,1418.0758333333333
RR,02,03,46-60,2171.7250393700788
RR,02,03,26-35,1514.8130188679245
RR,01,03,36-45,2141.3605462184878
RR,01,03,46-60,3353.604401294499
RR,02,03,36-45,1808.1915909090908
RR,01,03,61-80,4280.3516
RR,01,03,0-17,1103.6166666666668
RR,02,03,81+,1442.44
RR,01,04,26-35,1823.3838426626326
RR,01,04,0-17,780.82884057971012
RR,01,04,36-45,2116.2750155279482
RR,02,04,46-60,2510.9430973451326
RR,02,04,26-35,1486.9895483870971
RR,02,04,36-45,1460.03882051282
RR,02,04,0-17,669.41546875000017
RR,01,04,46-60,2629.4019310344838
RR,02,04,61-80,4041.21294117647
RR,02,04,18-25,1323.1519791666667
RR,01,04,18-25,1463.2798759305213
RR,01,04,61-80,4221.2188973384027
RR,02,05,61-80,4313.8747555555528
RR,02,05,0-17,916.14874999999984
RR,01,05,18-25,1499.6386935866981
RR,02,05,46-60,2578.6164425162688
RR,01,05,36-45,2156.1213483146062
RR,01,05,46-60,2712.1224054462928
RR,01,05,0-17,917.96166666666659
RR,02,05,18-25,1377.0920207253882
RR,01,05,61-80,4312.7587939698487
RR,02,05,36-45,1562.5809937888198
RR,02,05,26-35,1514.9995221238935
RR,01,05,26-35,1804.0983139534885
RR,02,06,46-60,1685.7644489795919
RR,01,06,0-17,684.48081673306751
RR,01,06,26-35,1899.3015279048493
RR,02,06,26-35,1541.0974052478136
RR,01,06,61-80,2383.675
RR,02,06,61-80,2017.2423809523809
RR,01,06,18-25,1358.0869659666907
RR,02,06,18-25,1156.8366235446313
RR,02,06,0-17,694.20695760598517
RR,01,06,46-60,2244.8699805825258
RR,02,06,36-45,1740.104905063291
RR,01,06,36-45,2080.3242590286427
RR,02,07,36-45,1968.8267888707032
RR,01,07,26-35,1952.9961823794079
RR,01,07,0-17,2250.7109842519685
RR,01,07,46-60,2981.0292215088289
RR,01,07,36-45,2295.7321239479729
RR,01,07,61-80,4341.4723342175075
RR,01,07,18-25,1585.3917514642583
RR,02,07,26-35,1770.0103093530402
RR,02,07,18-25,1526.1349223276513
RR,02,07,0-17,1808.2584426229514
RR,01,07,81+,3665.735
RR,02,07,46-60,2618.4800947779222
RR,02,07,61-80,4718.9010788863116
RR,02,08,26-35,2337.7918450560651
RR,01,08,61-80,6449.322000000001
RR,02,08,0-17,3122.3007142857145
RR,01,08,26-35,2742.8202233902766
RR,02,08,36-45,2906.3444067796613
RR,02,08,46-60,3350.9614375
RR,02,08,18-25,1909.776817667044
RR,01,08,36-45,3479.9754054054065
RR,01,08,46-60,4337.2769930069926
RR,01,08,18-25,2074.37354385965
RR,01,08,0-17,2472.3202702702711
RR,02,08,61-80,4476.5075
RR,02,09,0-17,5353.6630810810811
RR,01,09,36-45,7742.9063181049069
RR,02,09,26-35,4037.137717934479
RR,02,09,46-60,7048.9177355875827
RR,01,09,46-60,10866.07271891631
RR,02,09,61-80,10095.419392857144
RR,01,09,18-25,3739.2941481481475
RR,01,09,26-35,5592.5352766251763
RR,01,09,81+,4371.895
RR,02,09,36-45,5150.4966862709052
RR,02,09,18-25,2759.1113530927846
RR,01,09,61-80,12320.305247933882
RR,01,09,0-17,6735.8626271186422
RR,01,10,26-35,8485.66768421053
RR,01,10,36-45,10881.573038674036
RR,02,10,36-45,9215.7472580645153
RR,01,10,61-80,20451.471000000005
RR,02,10,0-17,11946.81
RR,02,10,26-35,6379.2151785714286
RR,02,10,61-80,11161.826666666666
RR,02,10,46-60,8920.0111702127615
RR,01,10,46-60,14244.441586206894
RR,01,10,18-25,1629.46
RR,02,11,18-25,7840.92
RR,01,11,61-80,14825.64333333333
RR,02,11,26-35,5330.3602257336343
RR,01,11,81+,7071.01
RR,02,11,36-45,6593.6534220532321
RR,01,11,36-45,9409.5041991341932
RR,02,11,46-60,7711.9840478468886
RR,01,11,46-60,12010.108553615957
RR,02,11,61-80,7895.6271910112373
RR,01,11,26-35,7565.197727272729
RS,01,01,61-80,2598.0767690058474
RS,02,01,61-80,2156.7566504854362
RS,01,01,36-45,2703.7553448275853
RS,02,01,18-25,1634.4631177446111
RS,02,01,26-35,2004.721235813367
RS,01,01,26-35,2381.0152742946702
RS,02,01,0-17,855.97088888888868
RS,01,01,0-17,1626.0874999999999
RS,02,01,46-60,2019.6625946969707
RS,02,01,36-45,2170.3982240762807
RS,01,01,46-60,2348.6544908116375
RS,01,01,18-25,1823.0424940617572
RS,01,01,81+,1957.26
RS,02,02,18-25,1489.309496402878
RS,02,02,61-80,1943.8512608473711
RS,01,02,18-25,1671.1446612189307
RS,01,02,46-60,2583.1712835664889
RS,01,02,26-35,2100.3815811437407
RS,01,02,61-80,2691.6391528493791
RS,02,02,0-17,804.80080419580406
RS,01,02,0-17,1089.869536231884
RS,01,02,81+,2303.8100000000004
RS,02,02,81+,1475.5042857142857
RS,02,02,46-60,1882.1582852766269
RS,01,02,36-45,2369.1268605708051
RS,02,02,36-45,1810.0877661078571
RS,02,02,26-35,1691.2233816425119
RS,02,03,26-35,1690.1242030134815
RS,01,03,46-60,2745.6384508038277
RS,01,03,36-45,2446.7352842586429
RS,01,03,26-35,2111.4711461429124
RS,02,03,36-45,1828.9629029733956
RS,02,03,46-60,1942.370538533834
RS,01,03,0-17,1374.7114499999998
RS,01,03,18-25,1773.1433157456254
RS,02,03,61-80,2063.4342371020853
RS,01,03,81+,3760.886
RS,02,03,0-17,959.17581699346385
RS,02,03,81+,2790.30875
RS,01,03,61-80,2853.9708141682045
RS,02,03,18-25,1521.8853852080124
RS,01,04,26-35,2112.7751353439871
RS,02,04,0-17,760.852677784167
RS,01,04,36-45,2469.2493190460532
RS,01,04,61-80,2948.2939833840228
RS,02,04,81+,1399.9922222222224
RS,02,04,26-35,1686.1036783919599
RS,01,04,18-25,1707.0059851623464
RS,01,04,0-17,1014.6338791103833
RS,02,04,46-60,1944.6030374549337
RS,02,04,36-45,1821.5375406523631
RS,02,04,18-25,1434.5015987518359
RS,01,04,81+,3243.767
RS,01,04,46-60,2810.2894206605324
RS,02,04,61-80,2063.4614692936498
RS,02,05,36-45,1928.4962028034588
RS,01,05,18-25,1855.2309039740744
RS,02,05,81+,2942.0915384615382
RS,01,05,26-35,2348.1471340805856
RS,02,05,26-35,1786.3181421930165
RS,01,05,81+,5189.639787234044
RS,02,05,0-17,914.04239890710369
RS,02,05,61-80,2220.8042075101794
RS,01,05,0-17,1410.6080868955853
RS,02,05,18-25,1541.2364783728112
RS,01,05,61-80,3043.4876269113147
RS,01,05,46-60,2963.9899908595021
RS,01,05,36-45,2740.6884790028448
RS,02,05,46-60,2048.6687720575733
RS,02,06,18-25,1462.3556016319876
RS,01,06,46-60,3001.5164200205227
RS,01,06,81+,4432.5688888888881
RS,01,06,26-35,2425.4217100644692
RS,02,06,61-80,2433.5747449832775
RS,01,06,18-25,1764.7487685159308
RS,02,06,46-60,2112.0859147633623
RS,01,06,61-80,3224.2771747061197
RS,02,06,0-17,887.13994260171694
RS,02,06,36-45,1978.4173806741153
RS,01,06,0-17,931.63604221511832
RS,02,06,26-35,1883.114371839366
RS,01,06,36-45,2797.7460552196803
RS,02,06,81+,1902.3859999999997
RS,02,07,36-45,2410.591144279224
RS,02,07,46-60,2574.7722420391106
RS,01,07,46-60,3352.9627206741275
RS,01,07,18-25,1977.0563575713022
RS,02,07,61-80,2922.1629054367431
RS,02,07,18-25,1736.9634358228798
RS,01,07,0-17,1991.6783853371151
RS,02,07,81+,2369.8987356321845
RS,01,07,61-80,3502.1013925677894
RS,01,07,26-35,2603.6075664041782
RS,01,07,36-45,3171.6753276988338
RS,01,07,81+,4289.6251666666667
RS,02,07,26-35,2127.9358164515806
RS,02,07,0-17,1197.6926501100279
RS,01,08,36-45,4976.8741444784737
RS,02,08,36-45,3218.2482430493892
RS,01,08,26-35,3835.7722829355289
RS,02,08,46-60,3556.3306320235315
RS,01,08,61-80,6968.9867872860686
RS,01,08,0-17,6788.87418719212
RS,02,08,18-25,2075.5085472548303
RS,02,08,81+,3836.9033333333327
RS,02,08,26-35,2786.8168345362988
RS,02,08,61-80,4982.469910714286
RS,01,08,18-25,2604.1016812422426
RS,01,08,46-60,5615.7781176384551
RS,02,08,0-17,2607.3563124999996
RS,01,08,81+,16712.370000000003
RS,01,09,36-45,8328.7941194935574
RS,02,09,36-45,5370.6551435561787
RS,01,09,46-60,10664.705952736011
RS,01,09,18-25,3440.0744823575023
RS,01,09,0-17,22447.142970430112
RS,01,09,61-80,12916.567017977328
RS,02,09,81+,4825.424054054055
RS,02,09,61-80,7614.06522485511
RS,02,09,0-17,7365.5956327985723
RS,01,09,81+,12668.001827956987
RS,02,09,26-35,4147.09242139702
RS,02,09,18-25,2839.6171586428036
RS,01,09,26-35,5747.713867075825
RS,02,09,46-60,6420.2891421391605
RS,02,10,61-80,11754.869153846152
RS,01,10,18-25,3289.0126388888893
RS,01,10,0-17,26749.91442307692
RS,02,10,46-60,10288.97203637295
RS,01,10,61-80,13986.481676923075
RS,02,10,0-17,8392.01575757576
RS,02,10,18-25,3448.8753846153859
RS,01,10,36-45,10685.713830459074
RS,01,10,46-60,13603.957965463103
RS,01,10,81+,19614.4975
RS,01,10,26-35,6911.83289328933
RS,02,10,26-35,5524.1961144361976
RS,02,10,36-45,8168.4342566561918
RS,01,11,46-60,17147.926533552909
RS,01,11,81+,11737.478
RS,01,11,26-35,9082.6440615058364
RS,01,11,0-17,14168.678260869567
RS,01,11,18-25,2475.3972222222228
RS,02,11,0-17,5815.2577777777769
RS,02,11,81+,20703.5
RS,01,11,61-80,19149.367397260281
RS,02,11,18-25,2276.84375
RS,02,11,26-35,7631.1664939939919
RS,02,11,46-60,14243.524567635457
RS,02,11,36-45,11234.975899224812
RS,01,11,36-45,13511.990007350236
RS,02,11,61-80,16391.822703862657
SC,01,01,61-80,5170.296885050625
SC,01,01,36-45,4046.8125065909558
SC,02,01,81+,2112.7
SC,01,01,0-17,5235.1468695652184
SC,01,01,18-25,2022.5084982435594
SC,01,01,26-35,2954.0436114807089
SC,02,01,26-35,3055.6894981475252
SC,02,01,61-80,4784.0078794642877
SC,01,01,81+,3844.6399999999994
SC,02,01,18-25,2129.8203523728334
SC,02,01,0-17,5352.5560683760714
SC,02,01,36-45,3496.4101673173441
SC,02,01,46-60,3732.5035133770825
SC,01,01,46-60,4440.9027711477711
SC,01,02,0-17,2074.5949769585241
SC,01,02,81+,2486.757
SC,02,02,46-60,1912.0264572407143
SC,02,02,26-35,1785.9487275761369
SC,02,02,18-25,1623.5970403146512
SC,02,02,36-45,1852.5315971836205
SC,01,02,26-35,2183.3991363636369
SC,01,02,18-25,1816.5884610075914
SC,01,02,61-80,2743.2500324374428
SC,02,02,0-17,1336.3281690140848
SC,01,02,46-60,2721.9054366521332
SC,02,02,61-80,1895.6813931436902
SC,01,02,36-45,2541.0608617032021
SC,02,02,81+,1084.3360000000002
SC,02,03,0-17,1135.2068918918919
SC,02,03,36-45,1857.7402905518393
SC,02,03,81+,1468.2228571428573
SC,01,03,0-17,1915.3074436090228
SC,01,03,81+,2437.8013636363635
SC,01,03,36-45,2535.6644611099209
SC,02,03,18-25,1535.806794354839
SC,02,03,46-60,2006.8253663887672
SC,01,03,18-25,1673.9988950554991
SC,01,03,61-80,3016.5893873747959
SC,02,03,61-80,2141.4310701876298
SC,02,03,26-35,1702.0847583081575
SC,01,03,26-35,2106.8061567959094
SC,01,03,46-60,2924.2732904377808
SC,01,04,46-60,2911.7123084664336
SC,01,04,18-25,1819.0752640545145
SC,02,04,26-35,1749.5741503469546
SC,02,04,0-17,819.53362172489074
SC,02,04,18-25,1582.0292344684169
SC,02,04,61-80,1938.8797670549086
SC,02,04,36-45,1856.5843666602202
SC,01,04,61-80,2959.2468948013288
SC,02,04,81+,2057.145
SC,02,04,46-60,1899.3512420792338
SC,01,04,26-35,2255.6473436585798
SC,01,04,36-45,2651.3118986853747
SC,01,04,0-17,958.71462541864958
SC,01,04,81+,1974.1541666666667
SC,01,05,46-60,3231.9303639523328
SC,01,05,0-17,1696.3901104100946
SC,02,05,18-25,1659.8261715801286
SC,01,05,26-35,2416.67664898956
SC,01,05,18-25,1887.8296101505166
SC,02,05,61-80,2474.1525869443922
SC,02,05,26-35,1887.28688007737
SC,02,05,46-60,2304.132622662974
SC,01,05,36-45,2944.2649909359975
SC,01,05,61-80,3335.6810561778107
SC,02,05,36-45,2201.2607723930287
SC,02,05,81+,1293.6854999999998
SC,02,05,0-17,1257.382935995302
SC,01,05,81+,4186.5289655172419
SC,01,06,46-60,3047.2891689628036
SC,02,06,36-45,2002.0870227698902
SC,01,06,61-80,3114.8759696458692
SC,01,06,36-45,2878.9004329868517
SC,01,06,26-35,2492.7131838555715
SC,02,06,18-25,1619.0473426239221
SC,02,06,0-17,1025.0700151295089
SC,01,06,18-25,1881.3036610497775
SC,02,06,61-80,2177.9621263157883
SC,02,06,81+,1957.5725000000002
SC,01,06,0-17,1114.3838780846545
SC,02,06,46-60,2051.4467035739317
SC,02,06,26-35,1925.5062935566241
SC,01,06,81+,2311.8692857142855
SC,02,07,18-25,1821.6726626265554
SC,02,07,61-80,2817.5952117822512
SC,01,07,61-80,3374.2695226543551
SC,01,07,81+,3958.7487012987017
SC,02,07,46-60,2482.4868841628313
SC,01,07,36-45,3194.5146656499487
SC,01,07,26-35,2665.5173611891059
SC,02,07,36-45,2412.9421295511361
SC,01,07,0-17,1840.8310904033385
SC,02,07,0-17,1620.6091747665337
SC,01,07,46-60,3307.4285284611105
SC,01,07,18-25,2026.4788542673978
SC,02,07,26-35,2198.2864689142557
SC,02,07,81+,1546.3255769230768
SC,01,08,18-25,2614.3797572288267
SC,02,08,0-17,2234.7682394366184
SC,02,08,46-60,3290.0919457374657
SC,02,08,61-80,4031.3799385245907
SC,01,08,26-35,3694.4425604544358
SC,02,08,26-35,2784.7074834482592
SC,01,08,81+,7038.654
SC,02,08,18-25,2158.491028898703
SC,01,08,36-45,4603.5045931304749
SC,01,08,0-17,3543.3080645161276
SC,01,08,61-80,5910.876179066835
SC,01,08,46-60,4996.7050525453833
SC,02,08,36-45,3040.6860525791662
SC,02,08,81+,9566.03
SC,02,09,61-80,7255.3410946072509
SC,01,09,36-45,8298.0304044171953
SC,01,09,46-60,9972.50597450502
SC,02,09,36-45,5516.5730735483849
SC,02,09,18-25,2990.6076554328874
SC,01,09,0-17,15077.54291920069
SC,01,09,81+,11126.712173913047
SC,02,09,46-60,6524.1943479015717
SC,01,09,61-80,12419.238179340775
SC,02,09,81+,14140.672941176468
SC,02,09,26-35,4284.0570778751862
SC,02,09,0-17,9407.0885931899684
SC,01,09,18-25,3429.3079805623561
SC,01,09,26-35,5683.9104368403569
SC,02,10,36-45,8595.90890585822
SC,02,10,46-60,10290.762427983538
SC,01,10,61-80,15595.833841911766
SC,01,10,0-17,14529.960816326531
SC,01,10,18-25,3787.73914893617
SC,01,10,46-60,13639.539159604514
SC,02,10,0-17,12069.796825396827
SC,01,10,26-35,7293.6920025564559
SC,01,10,81+,4900.1175
SC,02,10,81+,3496.29
SC,02,10,26-35,5508.9731121281484
SC,01,10,36-45,10905.671103336923
SC,02,10,61-80,10842.440843023256
SC,02,10,18-25,3246.7338028169011
SC,01,11,26-35,8858.6761711711752
SC,02,11,26-35,7242.2998030127455
SC,01,11,61-80,18842.364166666663
SC,01,11,0-17,8119.5023529411756
SC,01,11,81+,3266.8050000000003
SC,02,11,46-60,14057.033437094678
SC,01,11,36-45,12702.247125628133
SC,02,11,61-80,15012.607185929653
SC,02,11,81+,15742.515
SC,01,11,46-60,16494.289230303031
SC,02,11,18-25,3420.639411764706
SC,01,11,18-25,3332.12923076923
SC,02,11,36-45,10960.235570060926
SC,02,11,0-17,20505.868333333332
SE,02,01,18-25,1230.0931506849315
SE,02,01,36-45,2155.89489539749
SE,02,01,81+,2590.5255555555555
SE,01,01,81+,2095.415
SE,01,01,26-35,1731.1220520231213
SE,01,01,61-80,2206.605740740742
SE,01,01,46-60,1793.7083114035083
SE,01,01,36-45,1783.7961026837804
SE,02,01,0-17,660.0
SE,02,01,61-80,2530.7670512820509
SE,02,01,26-35,2002.1286567164184
SE,01,01,18-25,1295.4690256410254
SE,02,01,46-60,2415.0270318021221
SE,01,02,36-45,1734.6828608414246
SE,01,02,61-80,2405.9031683168314
SE,01,02,46-60,1846.5244181158037
SE,01,02,0-17,1101.544090909091
SE,01,02,81+,1877.3939999999998
SE,02,02,36-45,1471.9423038397331
SE,02,02,18-25,1273.8416470588231
SE,01,02,26-35,1603.1805174992517
SE,01,02,18-25,1401.4164405641363
SE,02,02,46-60,1751.8542776886038
SE,02,02,61-80,2061.0253015873022
SE,02,02,26-35,1417.2230794701993
SE,02,02,81+,2287.4370000000004
SE,02,02,0-17,1138.5025
SE,01,03,26-35,1587.3758620689659
SE,01,03,36-45,1754.5347795414468
SE,02,03,0-17,1023.5166666666667
SE,02,03,18-25,1218.5990909090908
SE,02,03,81+,3401.3055555555557
SE,01,03,61-80,2768.5551271186428
SE,02,03,26-35,1454.2008812260535
SE,01,03,18-25,1401.083626707132
SE,01,03,0-17,1176.3866666666665
