Renda_Total,log_renda,Sexo,Cor_Raca,UF,Escolaridade_Num,Escolaridade_Label,Idade,Setor_Economico,Area_Atuacao,Faixa_Etaria
1140.0,7.039660349862076,Feminino,Parda,Maranhão,12.0,Doutorado incompleto,35,Desconhecido,Serviços,26-35
1160.0,7.057036981697891,Feminino,Parda,Maranhão,13.0,Doutorado completo,51,Desconhecido,Serviços,46-60
1.0,0.6931471805599453,Feminino,Parda,Maranhão,7.0,Médio completo,28,Desconhecido,,26-35
1.0,0.6931471805599453,Feminino,Parda,Maranhão,10.0,Mestrado incompleto,33,Desconhecido,,26-35
1.0,0.6931471805599453,Feminino,Parda,Maranhão,10.0,Mestrado incompleto,33,Desconhecido,,26-35
1.0,0.6931471805599453,Masculino,Parda,Maranhão,,,25,Desconhecido,,18-25
20.0,3.044522437723423,Feminino,Parda,Maranhão,12.0,Doutorado incompleto,27,Desconhecido,Serviços,26-35
2.0,1.0986122886681098,Feminino,Branca,Maranhão,10.0,Mestrado incompleto,21,Desconhecido,,18-25
1.0,0.6931471805599453,Masculino,Preta,Maranhão,7.0,Médio completo,20,Desconhecido,,18-25
20.0,3.044522437723423,Masculino,Parda,Maranhão,,,25,Desconhecido,Serviços,18-25
20.0,3.044522437723423,Masculino,Preta,Maranhão,10.0,Mestrado incompleto,29,Desconhecido,Comércio,26-35
1160.0,7.057036981697891,Masculino,Parda,Maranhão,12.0,Doutorado incompleto,59,Desconhecido,Serviços,46-60
20.0,3.044522437723423,Masculino,Parda,Maranhão,7.0,Médio completo,50,Desconhecido,,46-60
50.0,3.9318256327243257,Masculino,Parda,Maranhão,7.0,Médio completo,45,Desconhecido,Comércio,36-45
20.0,3.044522437723423,Masculino,Parda,Maranhão,7.0,Médio completo,30,Desconhecido,Agricultura,26-35
50.0,3.9318256327243257,Masculino,Parda,Maranhão,7.0,Médio completo,33,Desconhecido,,26-35
50.0,3.9318256327243257,Masculino,Parda,Maranhão,7.0,Médio completo,31,Desconhecido,Comércio,26-35
1140.0,7.039660349862076,Feminino,Parda,Maranhão,10.0,Mestrado incompleto,64,Desconhecido,Serviços,61-80
1.0,0.6931471805599453,Feminino,Parda,Maranhão,10.0,Mestrado incompleto,18,Desconhecido,,18-25
1140.0,7.039660349862076,Feminino,Branca,Maranhão,12.0,Doutorado incompleto,68,Desconhecido,Serviços,61-80
1140.0,7.039660349862076,Feminino,Branca,Maranhão,12.0,Doutorado incompleto,44,Desconhecido,Serviços,36-45
1.0,0.6931471805599453,Feminino,Parda,Maranhão,10.0,Mestrado incompleto,24,Desconhecido,,18-25
1.0,0.6931471805599453,Feminino,Parda,Maranhão,7.0,Médio completo,55,Desconhecido,,46-60
50.0,3.9318256327243257,Masculino,Parda,Maranhão,10.0,Mestrado incompleto,34,Desconhecido,,26-35
2.0,1.0986122886681098,Feminino,Preta,Maranhão,10.0,Mestrado incompleto,46,Desconhecido,Comércio,46-60
2321190.0,14.657590973986231,Masculino,Parda,Maranhão,8.0,Superior incompleto,30,Desconhecido,,26-35
1.0,0.6931471805599453,Feminino,Parda,Maranhão,,,15,Desconhecido,,0-17
2221130.0,14.61352708357751,Masculino,Branca,Maranhão,7.0,Médio completo,30,Desconhecido,,26-35
1.0,0.6931471805599453,Masculino,Parda,Maranhão,,,19,Desconhecido,,18-25
2.0,1.0986122886681098,Feminino,Preta,Maranhão,7.0,Médio completo,38,Desconhecido,,36-45
2121160.0,14.567474138256744,Masculino,Parda,Maranhão,7.0,Médio completo,32,Desconhecido,,26-35
2121110.0,14.567450565982263,Masculino,Parda,Maranhão,,,54,Desconhecido,,46-60
1.0,0.6931471805599453,Masculino,Parda,Maranhão,,,18,Desconhecido,,18-25
1.0,0.6931471805599453,Feminino,Preta,Maranhão,10.0,Mestrado incompleto,21,Desconhecido,,18-25
2.0,1.0986122886681098,Masculino,Branca,Maranhão,10.0,Mestrado incompleto,46,Desconhecido,Comércio,46-60
2321170.0,14.65758235768272,Feminino,Parda,Maranhão,,,59,Desconhecido,,46-60
1.0,0.6931471805599453,Masculino,Parda,Maranhão,,,40,Desconhecido,,36-45
20.0,3.044522437723423,Masculino,Parda,Maranhão,7.0,Médio completo,50,Desconhecido,,46-60
2521110.0,14.740210235347526,Feminino,Parda,Maranhão,7.0,Médio completo,48,Desconhecido,,46-60
1.0,0.6931471805599453,Masculino,Parda,Maranhão,,,23,Desconhecido,,18-25
20.0,3.044522437723423,Masculino,Parda,Maranhão,10.0,Mestrado incompleto,37,Desconhecido,Comércio,36-45
2121160.0,14.567474138256744,Feminino,Parda,Maranhão,7.0,Médio completo,39,Desconhecido,,36-45
1150.0,7.048386408721883,Masculino,Branca,Maranhão,13.0,Doutorado completo,47,Desconhecido,Serviços,46-60
2.0,1.0986122886681098,Masculino,Preta,Maranhão,10.0,Mestrado incompleto,20,Desconhecido,Comércio,18-25
2111150.0,14.562743854352833,Feminino,Parda,Maranhão,,,70,Desconhecido,,61-80
1.0,0.6931471805599453,Masculino,Preta,Maranhão,7.0,Médio completo,21,Desconhecido,,18-25
1.0,0.6931471805599453,Feminino,Parda,Maranhão,10.0,Mestrado incompleto,21,Desconhecido,,18-25
20.0,3.044522437723423,Feminino,Branca,Maranhão,10.0,Mestrado incompleto,34,Desconhecido,Comércio,26-35
2.0,1.0986122886681098,Feminino,Parda,Maranhão,10.0,Mestrado incompleto,27,Desconhecido,,26-35
2321110.0,14.657556508326733,Feminino,Preta,Maranhão,10.0,Mestrado incompleto,55,Desconhecido,,46-60
40.0,3.713572066704308,Masculino,Parda,Maranhão,10.0,Mestrado incompleto,21,Desconhecido,Comércio,18-25
1.0,0.6931471805599453,Feminino,Parda,Maranhão,12.0,Doutorado incompleto,47,Desconhecido,,46-60
1150.0,7.048386408721883,Feminino,Parda,Maranhão,12.0,Doutorado incompleto,44,Desconhecido,Serviços,36-45
50.0,3.9318256327243257,Feminino,Preta,Maranhão,7.0,Médio completo,38,Desconhecido,,36-45
1.0,0.6931471805599453,Feminino,Parda,Maranhão,7.0,Médio completo,38,Desconhecido,,36-45
1.0,0.6931471805599453,Masculino,Parda,Maranhão,4.0,Fund. 5ª a 8ª série,62,Desconhecido,,61-80
20.0,3.044522437723423,Masculino,Parda,Maranhão,5.0,Fundamental completo,51,Desconhecido,Serviços,46-60
1150.0,7.048386408721883,Feminino,Preta,Maranhão,13.0,Doutorado completo,56,Desconhecido,Serviços,46-60
2121120.0,14.567455280481612,Masculino,Preta,Maranhão,,,63,Desconhecido,,61-80
20.0,3.044522437723423,Feminino,Preta,Maranhão,10.0,Mestrado incompleto,24,Desconhecido,Comércio,18-25
1160.0,7.057036981697891,Masculino,Parda,Maranhão,13.0,Doutorado completo,68,Desconhecido,Serviços,61-80
2221130.0,14.61352708357751,Feminino,Branca,Maranhão,7.0,Médio completo,43,Desconhecido,,36-45
2521150.0,14.740226101242634,Masculino,Preta,Maranhão,7.0,Médio completo,51,Desconhecido,,46-60
1.0,0.6931471805599453,Masculino,Parda,Maranhão,10.0,Mestrado incompleto,53,Desconhecido,,46-60
1.0,0.6931471805599453,Feminino,Parda,Maranhão,10.0,Mestrado incompleto,25,Desconhecido,,18-25
1.0,0.6931471805599453,Masculino,Preta,Maranhão,7.0,Médio completo,40,Desconhecido,,36-45
1.0,0.6931471805599453,Feminino,Parda,Maranhão,7.0,Médio completo,52,Desconhecido,,46-60
2.0,1.0986122886681098,Feminino,Parda,Maranhão,10.0,Mestrado incompleto,22,Desconhecido,,18-25
2.0,1.0986122886681098,Feminino,Parda,Maranhão,13.0,Doutorado completo,40,Desconhecido,Agricultura,36-45
2211170.0,14.609032797418834,Masculino,Parda,Maranhão,10.0,Mestrado incompleto,47,Desconhecido,,46-60
1.0,0.6931471805599453,Masculino,Parda,Maranhão,7.0,Médio completo,43,Desconhecido,,36-45
2121110.0,14.567450565982263,Masculino,Parda,Maranhão,7.0,Médio completo,57,Desconhecido,,46-60
1160.0,7.057036981697891,Feminino,Branca,Maranhão,13.0,Doutorado completo,49,Desconhecido,Serviços,46-60
20.0,3.044522437723423,Masculino,Parda,Maranhão,10.0,Mestrado incompleto,32,Desconhecido,Comércio,26-35
2121120.0,14.567455280481612,Feminino,Preta,Maranhão,7.0,Médio completo,39,Desconhecido,,36-45
20.0,3.044522437723423,Feminino,Parda,Maranhão,10.0,Mestrado incompleto,32,Desconhecido,Comércio,26-35
2.0,1.0986122886681098,Masculino,Preta,Maranhão,7.0,Médio completo,46,Desconhecido,Comércio,46-60
2.0,1.0986122886681098,Feminino,Preta,Maranhão,,,16,Desconhecido,,0-17
1160.0,7.057036981697891,Feminino,Parda,Maranhão,10.0,Mestrado incompleto,35,Desconhecido,Serviços,26-35
12.0,2.5649493574615367,Feminino,Parda,Maranhão,10.0,Mestrado incompleto,49,Desconhecido,Comércio,46-60
1.0,0.6931471805599453,Masculino,Parda,Maranhão,7.0,Médio completo,53,Desconhecido,,46-60
1130.0,7.030857476116121,Feminino,Branca,Maranhão,12.0,Doutorado incompleto,49,Desconhecido,Serviços,46-60
20.0,3.044522437723423,Feminino,Parda,Maranhão,10.0,Mestrado incompleto,23,Desconhecido,,18-25
1140.0,7.039660349862076,Feminino,Preta,Maranhão,12.0,Doutorado incompleto,45,Desconhecido,Serviços,36-45
1.0,0.6931471805599453,Feminino,Branca,Maranhão,6.0,Médio incompleto,62,Desconhecido,,61-80
1.0,0.6931471805599453,Feminino,Branca,Maranhão,7.0,Médio completo,27,Desconhecido,,26-35
1.0,0.6931471805599453,Feminino,Parda,Maranhão,,,41,Desconhecido,,36-45
1.0,0.6931471805599453,Feminino,Parda,Maranhão,7.0,Médio completo,46,Desconhecido,,46-60
1130.0,7.030857476116121,Feminino,Parda,Maranhão,13.0,Doutorado completo,45,Desconhecido,Serviços,36-45
1.0,0.6931471805599453,Masculino,Parda,Maranhão,10.0,Mestrado incompleto,18,Desconhecido,,18-25
2121110.0,14.567450565982263,Masculino,Parda,Maranhão,7.0,Médio completo,58,Desconhecido,,46-60
1.0,0.6931471805599453,Feminino,Branca,Maranhão,10.0,Mestrado incompleto,52,Desconhecido,,46-60
1.0,0.6931471805599453,Masculino,Branca,Maranhão,7.0,Médio completo,59,Desconhecido,,46-60
20.0,3.044522437723423,Feminino,Parda,Maranhão,10.0,Mestrado incompleto,24,Desconhecido,Serviços,18-25
1.0,0.6931471805599453,Masculino,Branca,Maranhão,7.0,Médio completo,31,Desconhecido,,26-35
20.0,3.044522437723423,Feminino,Preta,Maranhão,,,31,Desconhecido,Comércio,26-35
20.0,3.044522437723423,Masculino,Parda,Maranhão,10.0,Mestrado incompleto,24,Desconhecido,Comércio,18-25
1.0,0.6931471805599453,Feminino,Parda,Maranhão,7.0,Médio completo,28,Desconhecido,,26-35
2121120.0,14.567455280481612,Masculino,Branca,Maranhão,10.0,Mestrado incompleto,25,Desconhecido,,18-25
20.0,3.044522437723423,Feminino,Parda,Maranhão,12.0,Doutorado incompleto,28,Desconhecido,Serviços,26-35
1.0,0.6931471805599453,Feminino,Parda,Maranhão,,,15,Desconhecido,,0-17
1.0,0.6931471805599453,Masculino,Parda,Maranhão,7.0,Médio completo,27,Desconhecido,,26-35
2321170.0,14.65758235768272,Feminino,Parda,Maranhão,8.0,Superior incompleto,39,Desconhecido,,36-45
2.0,1.0986122886681098,Masculino,Branca,Maranhão,10.0,Mestrado incompleto,33,Desconhecido,Comércio,26-35
1.0,0.6931471805599453,Feminino,Parda,Maranhão,,,18,Desconhecido,,18-25
1.0,0.6931471805599453,Feminino,Parda,Maranhão,7.0,Médio completo,26,Desconhecido,,26-35
30.0,3.4339872044851463,Feminino,Parda,Maranhão,10.0,Mestrado incompleto,43,Desconhecido,Comércio,36-45
12.0,2.5649493574615367,Masculino,Branca,Maranhão,8.0,Superior incompleto,45,Desconhecido,Comércio,36-45
90.0,4.51085950651685,Feminino,Parda,Maranhão,10.0,Mestrado incompleto,31,Desconhecido,Comércio,26-35
1.0,0.6931471805599453,Feminino,Parda,Maranhão,7.0,Médio completo,45,Desconhecido,,36-45
1.0,0.6931471805599453,Feminino,Preta,Maranhão,10.0,Mestrado incompleto,41,Desconhecido,,36-45
2.0,1.0986122886681098,Masculino,Branca,Maranhão,7.0,Médio completo,59,Desconhecido,Comércio,46-60
2221110.0,14.61351807911535,Masculino,Parda,Maranhão,,,48,Desconhecido,,46-60
12.0,2.5649493574615367,Masculino,Branca,Maranhão,10.0,Mestrado incompleto,43,Desconhecido,Comércio,36-45
2421110.0,14.699737083691971,Feminino,Preta,Maranhão,,,64,Desconhecido,,61-80
1.0,0.6931471805599453,Feminino,Branca,Maranhão,7.0,Médio completo,22,Desconhecido,,18-25
1.0,0.6931471805599453,Masculino,Parda,Maranhão,7.0,Médio completo,25,Desconhecido,,18-25
50.0,3.9318256327243257,Masculino,Parda,Maranhão,10.0,Mestrado incompleto,31,Desconhecido,Comércio,26-35
1140.0,7.039660349862076,Feminino,Parda,Maranhão,7.0,Médio completo,42,Desconhecido,Serviços,36-45
1.0,0.6931471805599453,Feminino,Branca,Maranhão,,,16,Desconhecido,,0-17
1.0,0.6931471805599453,Feminino,Parda,Maranhão,7.0,Médio completo,47,Desconhecido,,46-60
2511110.0,14.736235842658507,Masculino,Parda,Maranhão,7.0,Médio completo,50,Desconhecido,,46-60
1.0,0.6931471805599453,Masculino,Branca,Maranhão,7.0,Médio completo,29,Desconhecido,,26-35
1.0,0.6931471805599453,Masculino,Preta,Maranhão,10.0,Mestrado incompleto,22,Desconhecido,,18-25
1.0,0.6931471805599453,Feminino,Parda,Maranhão,7.0,Médio completo,32,Desconhecido,,26-35
1150.0,7.048386408721883,Feminino,Parda,Maranhão,12.0,Doutorado incompleto,60,Desconhecido,Serviços,46-60
1130.0,7.030857476116121,Masculino,Parda,Maranhão,12.0,Doutorado incompleto,47,Desconhecido,Serviços,46-60
1.0,0.6931471805599453,Feminino,Preta,Maranhão,,,42,Desconhecido,,36-45
1.0,0.6931471805599453,Masculino,Parda,Maranhão,,,17,Desconhecido,,0-17
1.0,0.6931471805599453,Feminino,Parda,Maranhão,5.0,Fundamental completo,52,Desconhecido,,46-60
2.0,1.0986122886681098,Masculino,Parda,Maranhão,10.0,Mestrado incompleto,31,Desconhecido,Serviços,26-35
1140.0,7.039660349862076,Feminino,Parda,Maranhão,5.0,Fundamental completo,72,Desconhecido,Serviços,61-80
1.0,0.6931471805599453,Masculino,Branca,Maranhão,10.0,Mestrado incompleto,27,Desconhecido,,26-35
2121160.0,14.567474138256744,Masculino,Parda,Maranhão,,,48,Desconhecido,,46-60
1.0,0.6931471805599453,Masculino,Parda,Maranhão,7.0,Médio completo,42,Desconhecido,,36-45
50.0,3.9318256327243257,Masculino,Parda,Maranhão,,,54,Desconhecido,Comércio,46-60
20.0,3.044522437723423,Masculino,Parda,Maranhão,10.0,Mestrado incompleto,23,Desconhecido,Serviços,18-25
20.0,3.044522437723423,Feminino,Preta,Maranhão,7.0,Médio completo,31,Desconhecido,Agricultura,26-35
1.0,0.6931471805599453,Masculino,Preta,Maranhão,7.0,Médio completo,46,Desconhecido,,46-60
1150.0,7.048386408721883,Feminino,Branca,Maranhão,10.0,Mestrado incompleto,54,Desconhecido,Serviços,46-60
1.0,0.6931471805599453,Feminino,Parda,Maranhão,7.0,Médio completo,29,Desconhecido,,26-35
2.0,1.0986122886681098,Feminino,Parda,Maranhão,,,49,Desconhecido,,46-60
1.0,0.6931471805599453,Masculino,Parda,Maranhão,,,22,Desconhecido,,18-25
2.0,1.0986122886681098,Feminino,Parda,Maranhão,10.0,Mestrado incompleto,40,Desconhecido,,36-45
20.0,3.044522437723423,Feminino,Parda,Maranhão,12.0,Doutorado incompleto,47,Desconhecido,Serviços,46-60
50.0,3.9318256327243257,Masculino,Parda,Maranhão,,,53,Desconhecido,Serviços,46-60
2121110.0,14.567450565982263,Masculino,Preta,Maranhão,,,43,Desconhecido,,36-45
1.0,0.6931471805599453,Feminino,Parda,Maranhão,10.0,Mestrado incompleto,28,Desconhecido,,26-35
2521110.0,14.740210235347526,Masculino,Parda,Maranhão,7.0,Médio completo,50,Desconhecido,,46-60
1140.0,7.039660349862076,Feminino,Parda,Maranhão,12.0,Doutorado incompleto,39,Desconhecido,Serviços,36-45
1.0,0.6931471805599453,Feminino,Branca,Maranhão,7.0,Médio completo,45,Desconhecido,,36-45
2.0,1.0986122886681098,Feminino,Parda,Maranhão,7.0,Médio completo,40,Desconhecido,,36-45
1.0,0.6931471805599453,Masculino,Parda,Maranhão,10.0,Mestrado incompleto,32,Desconhecido,,26-35
1140.0,7.039660349862076,Feminino,Parda,Maranhão,10.0,Mestrado incompleto,55,Desconhecido,Serviços,46-60
2.0,1.0986122886681098,Feminino,Parda,Maranhão,12.0,Doutorado incompleto,44,Desconhecido,,36-45
1.0,0.6931471805599453,Feminino,Parda,Maranhão,10.0,Mestrado incompleto,24,Desconhecido,,18-25
20.0,3.044522437723423,Masculino,Parda,Maranhão,,,34,Desconhecido,Comércio,26-35
50.0,3.9318256327243257,Masculino,Parda,Maranhão,,,61,Desconhecido,Comércio,61-80
50.0,3.9318256327243257,Masculino,Parda,Maranhão,7.0,Médio completo,46,Desconhecido,Comércio,46-60
1140.0,7.039660349862076,Feminino,Parda,Maranhão,10.0,Mestrado incompleto,61,Desconhecido,Serviços,61-80
1.0,0.6931471805599453,Masculino,Branca,Maranhão,7.0,Médio completo,52,Desconhecido,,46-60
20.0,3.044522437723423,Masculino,Parda,Maranhão,,,24,Desconhecido,Comércio,18-25
1170.0,7.065613363597717,Feminino,Branca,Maranhão,13.0,Doutorado completo,33,Desconhecido,Serviços,26-35
2121120.0,14.567455280481612,Masculino,Branca,Maranhão,7.0,Médio completo,46,Desconhecido,,46-60
2.0,1.0986122886681098,Feminino,Preta,Maranhão,8.0,Superior incompleto,49,Desconhecido,,46-60
20.0,3.044522437723423,Feminino,Branca,Maranhão,10.0,Mestrado incompleto,61,Desconhecido,Comércio,61-80
20.0,3.044522437723423,Feminino,Branca,Maranhão,10.0,Mestrado incompleto,20,Desconhecido,Comércio,18-25
12.0,2.5649493574615367,Feminino,Amarela,Maranhão,10.0,Mestrado incompleto,35,Desconhecido,,26-35
1.0,0.6931471805599453,Feminino,Parda,Maranhão,7.0,Médio completo,47,Desconhecido,,46-60
30.0,3.4339872044851463,Feminino,Branca,Maranhão,10.0,Mestrado incompleto,22,Desconhecido,Comércio,18-25
40.0,3.713572066704308,Masculino,Parda,Maranhão,10.0,Mestrado incompleto,46,Desconhecido,Comércio,46-60
2.0,1.0986122886681098,Masculino,Parda,Maranhão,10.0,Mestrado incompleto,24,Desconhecido,Comércio,18-25
1.0,0.6931471805599453,Masculino,Preta,Maranhão,7.0,Médio completo,24,Desconhecido,,18-25
1.0,0.6931471805599453,Feminino,Parda,Maranhão,7.0,Médio completo,24,Desconhecido,,18-25
1.0,0.6931471805599453,Masculino,Preta,Maranhão,10.0,Mestrado incompleto,33,Desconhecido,,26-35
1140.0,7.039660349862076,Masculino,Parda,Maranhão,,,23,Desconhecido,Serviços,18-25
20.0,3.044522437723423,Feminino,Branca,Maranhão,14.0,Alfabetização adultos,24,Desconhecido,Comércio,18-25
2.0,1.0986122886681098,Feminino,Parda,Maranhão,7.0,Médio completo,53,Desconhecido,,46-60
1160.0,7.057036981697891,Feminino,Parda,Maranhão,14.0,Alfabetização adultos,56,Desconhecido,Serviços,46-60
50.0,3.9318256327243257,Masculino,Parda,Maranhão,7.0,Médio completo,20,Desconhecido,Comércio,18-25
20.0,3.044522437723423,Masculino,Parda,Maranhão,10.0,Mestrado incompleto,26,Desconhecido,Serviços,26-35
212321.0,12.265859269265452,Masculino,Preta,Maranhão,,,51,Desconhecido,,46-60
2321110.0,14.657556508326733,Masculino,Parda,Maranhão,10.0,Mestrado incompleto,31,Desconhecido,,26-35
28.0,3.367295829986474,Masculino,Branca,Maranhão,10.0,Mestrado incompleto,31,Desconhecido,Comércio,26-35
20.0,3.044522437723423,Masculino,Preta,Maranhão,7.0,Médio completo,38,Desconhecido,Comércio,36-45
20.0,3.044522437723423,Masculino,Preta,Maranhão,,,16,Desconhecido,Comércio,0-17
20.0,3.044522437723423,Masculino,Parda,Maranhão,10.0,Mestrado incompleto,29,Desconhecido,Comércio,26-35
50.0,3.9318256327243257,Feminino,Preta,Maranhão,,,54,Desconhecido,,46-60
2.0,1.0986122886681098,Masculino,Parda,Maranhão,,,52,Desconhecido,Serviços,46-60
2521130.0,14.740218168326546,Feminino,Preta,Maranhão,7.0,Médio completo,58,Desconhecido,,46-60
2.0,1.0986122886681098,Feminino,Parda,Maranhão,10.0,Mestrado incompleto,36,Desconhecido,,36-45
1.0,0.6931471805599453,Feminino,Parda,Maranhão,7.0,Médio completo,44,Desconhecido,,36-45
1121160.0,13.929875313507958,Masculino,Parda,Maranhão,7.0,Médio completo,38,Desconhecido,,36-45
212421.0,12.2663301411405,Masculino,Parda,Maranhão,7.0,Médio completo,48,Desconhecido,,46-60
2.0,1.0986122886681098,Feminino,Preta,Maranhão,10.0,Mestrado incompleto,24,Desconhecido,,18-25
1130.0,7.030857476116121,Masculino,Parda,Maranhão,10.0,Mestrado incompleto,58,Desconhecido,Serviços,46-60
1140.0,7.039660349862076,Feminino,Preta,Maranhão,12.0,Doutorado incompleto,57,Desconhecido,Serviços,46-60
2.0,1.0986122886681098,Masculino,Parda,Maranhão,10.0,Mestrado incompleto,41,Desconhecido,Comércio,36-45
50.0,3.9318256327243257,Masculino,Branca,Maranhão,,,38,Desconhecido,Serviços,36-45
1.0,0.6931471805599453,Masculino,Parda,Maranhão,7.0,Médio completo,20,Desconhecido,,18-25
20.0,3.044522437723423,Feminino,Parda,Maranhão,10.0,Mestrado incompleto,30,Desconhecido,Comércio,26-35
2121130.0,14.567459994958734,Masculino,Indígena,Maranhão,10.0,Mestrado incompleto,42,Desconhecido,,36-45
50.0,3.9318256327243257,Masculino,Parda,Maranhão,10.0,Mestrado incompleto,51,Desconhecido,Comércio,46-60
1134.0,7.034387929915503,Feminino,Preta,Maranhão,13.0,Doutorado completo,54,Desconhecido,Serviços,46-60
2321110.0,14.657556508326733,Masculino,Preta,Maranhão,10.0,Mestrado incompleto,49,Desconhecido,,46-60
2.0,1.0986122886681098,Feminino,Parda,Maranhão,7.0,Médio completo,47,Desconhecido,,46-60
50.0,3.9318256327243257,Masculino,Parda,Maranhão,7.0,Médio completo,21,Desconhecido,Comércio,18-25
20.0,3.044522437723423,Masculino,Parda,Maranhão,10.0,Mestrado incompleto,32,Desconhecido,Comércio,26-35
1.0,0.6931471805599453,Masculino,Parda,Maranhão,3.0,Fund. 1ª a 4ª série,58,Desconhecido,,46-60
20.0,3.044522437723423,Masculino,Parda,Maranhão,10.0,Mestrado incompleto,43,Desconhecido,Comércio,36-45
1.0,0.6931471805599453,Masculino,Parda,Maranhão,,,18,Desconhecido,,18-25
1.0,0.6931471805599453,Feminino,Parda,Maranhão,7.0,Médio completo,37,Desconhecido,,36-45
