Idade,Escolaridade_Num,Sexo,Cor_Raca,UF,Area_Atuacao,log_renda_real,log_renda_prevista
26,10.0,1,4,12,2,1.0986122886681098,3.065299797895477
53,10.0,0,3,11,5,0.6931471805599453,4.608186779872484
56,7.0,0,3,8,5,1.0986122886681098,1.7927718891395585
44,13.0,1,1,6,3,7.065613363597717,7.058186096123544
19,9.319762933421956,1,3,10,5,14.779108831656794,0.7174750870464357
50,10.0,1,1,24,2,3.4339872044851463,1.7386545597546341
66,5.0,1,3,13,5,4.262679877041316,3.034399408938289
41,7.0,1,3,22,5,14.567459994958734,13.047613967748134
28,7.0,1,3,22,5,14.7791126468256,7.527254694744595
46,10.0,0,3,8,5,1.0986122886681098,2.0048549488622953
57,7.0,0,3,0,5,0.6931471805599453,1.5409391852019283
29,7.0,1,3,4,2,3.044522437723423,2.0916421526809863
53,7.0,1,3,12,5,13.920879973582496,9.878431553034506
64,7.0,1,3,24,2,4.394449154672439,3.351417409347306
46,9.319762933421956,0,3,5,4,7.030857476116121,5.707457001845188
26,10.0,1,3,1,4,3.044522437723423,4.35797142906468
20,10.0,0,1,19,2,4.48863636973214,3.6070147999759388
14,9.319762933421956,0,1,15,5,0.6931471805599453,0.8961500446860993
54,7.0,0,1,23,5,13.920888973461896,4.212509307029783
30,9.319762933421956,1,4,18,2,1.0986122886681098,3.2318541431277517
31,7.0,1,3,9,2,3.9318256327243257,3.101163809196157
54,7.0,1,3,13,0,14.567455280481612,11.116909732618462
53,12.0,0,1,5,4,7.048386408721883,7.044996777368028
16,9.319762933421956,0,1,5,5,0.6931471805599453,1.7797950603344217
30,10.0,1,3,13,2,3.044522437723423,3.8644487105733045
79,5.0,1,3,15,5,0.6931471805599453,0.9415232165287057
48,7.0,0,3,23,2,3.9318256327243257,3.6815263270588354
45,7.0,0,3,1,5,0.6931471805599453,2.3405033123801355
73,6.0,1,4,4,5,3.044522437723423,10.522079912231602
55,13.0,0,3,18,4,7.048386408721883,6.966169901387058
41,10.0,1,1,23,5,0.6931471805599453,14.410964736191978
26,10.0,1,3,6,5,0.6931471805599453,3.187828362252745
25,10.0,0,3,14,5,0.6931471805599453,0.8597836860612554
58,5.0,0,4,20,1,1.0986122886681098,3.489201559394553
28,10.0,0,3,0,2,3.044522437723423,2.515164928168324
30,9.319762933421956,0,1,19,2,3.9318256327243257,3.6942045327702444
47,13.0,0,1,26,4,7.057036981697891,6.238028174093802
45,12.0,0,3,2,4,7.048386408721883,7.048182230905983
24,10.0,1,3,15,2,1.0986122886681098,3.767684022847439
42,10.0,1,3,16,2,3.044522437723423,2.946608057293046
25,10.0,1,3,2,2,3.044522437723423,2.9544802101540744
42,14.0,0,3,2,4,7.057036981697891,7.051279164255194
68,5.0,0,3,6,5,3.9318256327243257,1.8758904509122716
57,10.0,0,3,15,4,7.039660349862076,6.788247514676724
45,13.0,0,1,7,4,7.039660349862076,7.056636537215974
47,12.0,0,1,9,4,7.039660349862076,6.264396022067766
39,10.0,1,4,18,5,1.0986122886681098,7.684335384960266
34,7.0,1,3,17,5,0.6931471805599453,1.9450339454625192
53,7.0,1,4,15,5,0.6931471805599453,5.499308742853197
31,11.0,0,3,0,5,0.6931471805599453,1.866002055920712
37,7.0,0,3,26,5,0.6931471805599453,0.9474076661435088
28,7.0,1,3,5,1,3.044522437723423,2.832808614944769
34,11.0,0,4,24,5,1.0986122886681098,2.1030014980423615
47,7.0,1,1,4,5,14.567474138256744,5.962102318842924
79,9.319762933421956,0,3,4,5,1.0986122886681098,3.9729846436758067
43,10.0,1,3,5,5,1.0986122886681098,5.601400302300075
23,10.0,1,1,25,2,3.9318256327243257,2.998110164299013
22,7.0,0,3,18,5,1.0986122886681098,0.8976764723081678
49,7.0,1,3,10,2,4.262679877041316,3.372716839142762
57,13.0,1,3,11,4,7.057036981697891,7.055592394692639
20,10.0,1,1,16,5,0.6931471805599453,10.468655515750326
20,9.319762933421956,0,4,24,2,4.110873864173311,3.342120622019946
50,7.0,1,3,1,2,3.044522437723423,2.133964365464246
41,15.0,0,1,0,4,7.048386408721883,6.99250162104477
19,9.319762933421956,0,1,5,2,3.044522437723423,2.4900810724134494
47,7.0,0,4,4,5,3.9318256327243257,9.9339820991204
37,10.0,0,3,18,5,0.6931471805599453,0.8450862604451923
35,7.0,1,3,16,5,12.264916859831924,3.502885736989415
19,10.0,0,4,4,2,3.044522437723423,3.0271821155070366
27,10.0,0,2,22,2,1.0986122886681098,1.5468502665319028
38,9.319762933421956,0,4,26,4,4.248495242049359,5.163834980769686
52,10.0,0,3,16,0,1.9459101490553128,7.585277716867929
60,7.0,0,3,12,4,7.039660349862076,4.940151959360655
17,10.0,1,1,14,5,14.699737083691971,1.645416262905778
43,7.0,0,3,25,2,1.0986122886681098,2.4191243160600004
45,10.0,0,4,18,4,7.102499355774649,5.706145841334392
64,3.0,1,4,24,5,0.6931471805599453,1.3556638505329357
20,7.0,0,3,14,5,0.6931471805599453,1.114356033632206
48,10.0,1,3,15,2,3.044522437723423,3.367203121127142
32,10.0,0,3,11,2,3.044522437723423,2.3554065209952157
33,7.0,1,3,20,2,3.044522437723423,2.789036823738724
43,7.0,1,4,9,5,0.6931471805599453,8.757749063920214
20,10.0,1,3,15,5,14.657573741304969,13.35888683281729
38,12.0,1,1,19,3,7.048386408721883,6.969065117942018
38,10.0,1,3,26,2,3.044522437723423,2.9047130195799884
51,7.0,1,3,6,1,3.044522437723423,2.9138953222479045
51,7.0,1,1,8,0,14.567478852644962,10.383871024929446
50,10.0,1,3,12,0,1.6094379124341005,10.212771760520617
15,9.319762933421956,1,3,17,5,0.6931471805599453,1.0070891433993
49,10.0,1,3,18,3,7.057036981697891,6.976222715987051
46,12.0,1,1,23,3,7.057036981697891,7.0247524222450135
36,12.0,1,3,0,2,3.044522437723423,2.6047374546331437
27,7.0,1,3,0,5,0.6931471805599453,4.523215437331172
28,10.0,0,3,12,2,3.713572066704308,3.917068035104125
53,10.0,0,1,22,4,7.039660349862076,6.156583467324682
84,12.0,1,0,25,5,1.0986122886681098,5.4855564060821145
65,3.0,1,3,1,5,0.6931471805599453,1.296552454443204
33,9.319762933421956,0,3,15,5,0.6931471805599453,1.0353725555106676
54,7.0,1,3,22,5,14.567450565982265,12.44041993590787
20,10.0,1,3,25,5,1.0986122886681098,2.940338079167473
62,7.0,0,1,8,5,14.567450565982265,3.0550036473167985
51,13.0,0,3,0,4,7.039660349862076,6.925422401338934
33,7.0,0,1,20,5,14.657556508326731,2.33243558081
18,9.319762933421956,0,3,17,5,0.6931471805599453,0.6944987309203065
37,7.0,0,3,26,1,3.9318256327243257,3.3019284568482665
39,12.0,0,4,4,5,0.6931471805599453,1.848430668610417
42,10.0,0,3,22,4,7.048386408721883,3.5328435547203645
36,7.0,1,2,3,4,3.044522437723423,3.008203207002521
53,13.0,0,1,20,2,0.6931471805599453,3.295657870606531
36,10.0,0,3,2,2,1.0986122886681098,2.143522244889919
46,10.0,0,1,14,4,7.039660349862076,5.415223653337946
46,9.319762933421956,1,3,9,5,13.920879973582496,10.321850723522846
30,7.0,1,1,10,4,3.9318256327243257,5.469666414705849
17,9.319762933421956,1,3,11,5,0.6931471805599453,1.765813137626665
43,9.319762933421956,0,3,14,5,0.6931471805599453,1.7531369155687924
47,7.0,1,1,23,5,3.9318256327243257,7.686733279706094
28,7.0,0,3,1,5,0.6931471805599453,1.0499595833256408
51,9.319762933421956,0,3,5,5,0.6931471805599453,2.351916855703205
20,10.0,1,1,14,2,2.5649493574615367,3.11744733391021
35,7.0,1,3,10,4,7.039660349862076,4.8320123014087155
46,7.0,1,1,14,5,0.6931471805599453,8.979921944410247
32,7.0,1,3,3,1,3.044522437723423,3.0775567716039838
27,10.0,1,3,22,5,3.044522437723423,10.22403815478039
22,10.0,0,3,22,2,3.044522437723423,2.871429599124804
49,7.0,0,3,7,5,14.7791126468256,3.7622794255159473
52,8.0,0,3,5,5,1.0986122886681098,1.078673985978837
24,12.0,0,3,4,5,0.6931471805599453,3.704043093355709
48,9.319762933421956,1,4,2,4,7.071573364211532,5.826119399726395
57,7.0,0,3,12,1,4.110873864173311,2.5655573382490706
31,12.0,1,3,26,4,7.048386408721883,6.700859158940518
46,12.0,0,1,17,5,1.0986122886681098,2.082427610684168
50,8.0,1,1,4,5,0.6931471805599453,2.4059022404229804
54,15.0,1,3,22,4,7.057036981697891,7.053238488862705
28,10.0,1,3,1,2,1.0986122886681098,2.040613657192483
64,5.0,0,1,1,5,1.0986122886681098,2.00376136003499
49,7.0,1,3,24,5,14.567450565982265,5.962593168880534
61,10.0,0,1,9,2,3.044522437723423,2.566329914076225
52,7.0,1,1,0,2,3.044522437723423,2.265716126726148
46,12.0,0,1,19,4,7.048386408721883,5.050124994953728
31,10.0,0,4,16,5,1.0986122886681098,3.396648471260645
50,9.319762933421956,1,3,16,1,1.0986122886681098,2.4360690616892846
44,12.0,0,1,8,1,3.044522437723423,2.63331481250694
51,11.0,1,3,1,2,3.044522437723423,3.00615587035944
33,12.0,0,3,22,5,0.6931471805599453,1.750122611465802
53,7.0,0,3,20,1,3.044522437723423,3.825940491792661
39,7.0,1,1,18,5,0.6931471805599453,11.701648791628811
33,7.0,1,3,22,2,1.0986122886681098,2.2235463719358
47,7.0,0,4,9,5,3.9318256327243257,0.9300656944077731
46,13.0,0,1,12,4,7.048386408721883,7.0502316918766335
53,9.319762933421956,1,3,18,5,14.567478852644962,7.754448500445679
16,9.319762933421956,0,3,16,5,1.0986122886681098,1.0346453408984728
36,10.0,0,3,12,1,4.110873864173311,3.3864220114844192
26,10.0,1,1,21,5,13.929848555173182,13.05808231236349
19,10.0,0,1,10,2,3.044522437723423,2.7370509241674883
22,7.0,1,3,17,2,3.9318256327243257,3.793683400092689
54,10.0,0,3,26,1,3.044522437723423,2.92887453438985
59,10.0,1,1,13,5,3.044522437723423,12.318711593049597
47,12.0,0,1,7,4,7.057036981697891,7.041917800242999
47,9.319762933421956,0,3,24,5,1.0986122886681098,5.159373543544113
22,12.0,0,3,7,2,1.0986122886681098,1.7630095943215265
20,9.319762933421956,1,3,26,5,0.6931471805599453,0.9746878993494744
32,9.319762933421956,1,3,9,4,4.30406509320417,4.973915766515166
27,12.0,0,3,5,2,1.0986122886681098,2.444011011814686
52,7.0,1,4,16,5,12.310982059456911,2.9630730012048985
58,10.0,0,3,5,4,7.030857476116121,6.994999877760141
44,10.0,1,3,21,4,7.065613363597717,6.393028663014191
22,9.319762933421956,1,4,9,5,0.6931471805599453,2.9313382203856366
18,9.319762933421956,1,4,5,5,1.0986122886681098,1.8955171772353814
32,10.0,1,3,7,4,7.030857476116121,5.479069647919046
66,12.0,1,1,20,5,0.6931471805599453,2.4461290426263793
34,10.0,0,4,26,5,0.6931471805599453,3.2688771820697435
30,7.0,0,3,17,5,0.6931471805599453,0.9516430421322966
32,12.0,1,1,20,3,7.048386408721883,6.4976734639539995
23,9.319762933421956,0,3,26,5,0.6931471805599453,1.1634598437237618
35,10.0,1,3,9,5,0.6931471805599453,7.060050425022845
60,7.0,1,3,16,2,3.044522437723423,2.8817924418820677
22,10.0,0,1,21,5,14.56272964399405,11.419055813300123
33,13.0,0,3,18,2,1.0986122886681098,2.855211343951303
37,10.0,1,4,4,2,3.044522437723423,2.9366371077774893
63,5.0,1,3,26,4,7.039660349862076,4.036407228237289
16,9.319762933421956,1,3,6,5,1.0986122886681098,0.8675647545644738
26,13.0,1,3,2,2,3.044522437723423,3.3307426822309583
67,10.0,0,1,20,0,3.044522437723423,9.832401503129061
37,10.0,1,3,16,2,3.044522437723423,2.0538795086780257
15,9.319762933421956,0,1,14,5,0.6931471805599453,0.9548073303257469
50,10.0,1,4,6,4,7.057036981697891,6.987923593253834
67,7.0,1,4,22,5,14.567455280481612,12.887565581919311
56,7.0,1,1,19,5,13.920897973260304,14.656838787455708
53,10.0,1,4,8,4,7.048386408721883,6.760843797583177
32,10.0,1,4,2,2,3.044522437723423,2.944648866065088
42,10.0,1,4,7,4,7.048386408721883,6.491403223624267
50,13.0,1,3,0,4,7.048386408721883,7.051956073873571
33,10.0,1,3,5,5,14.567474138256744,3.7023054230373846
41,12.0,0,3,18,4,7.039660349862076,6.926859223884602
26,9.319762933421956,1,1,15,5,1.0986122886681098,2.7964708246513124
29,10.0,0,4,2,2,3.044522437723423,2.9089599532558723
58,10.0,1,3,17,2,1.0986122886681098,2.910936897516251
47,7.0,1,3,9,5,3.044522437723423,3.973040023431451
22,12.0,0,1,6,2,3.044522437723423,3.108840928755445
46,12.0,0,3,16,2,3.044522437723423,2.4196798225329026
59,11.0,0,3,24,1,1.0986122886681098,2.889007303279831
35,9.319762933421956,0,3,15,4,7.065613363597717,6.549913486061448
58,11.0,0,1,15,5,0.6931471805599453,2.1706754096993572
38,12.0,0,3,20,4,7.030857476116121,6.865714869655009
42,7.0,1,1,0,5,0.6931471805599453,5.3287125012468275
16,9.319762933421956,0,1,24,5,0.6931471805599453,1.104205105318613
46,7.0,0,3,1,5,3.4339872044851463,1.983182190656099
21,10.0,1,3,17,5,0.6931471805599453,0.7166609331315807
36,9.319762933421956,0,3,8,4,7.039660349862076,3.884725542219148
15,9.319762933421956,0,3,16,5,0.6931471805599453,0.9190781311565016
46,12.0,0,1,7,4,7.039660349862076,7.042443613288095
70,10.0,0,3,3,5,1.0986122886681098,5.903857617218786
41,7.0,0,4,9,5,14.567450565982265,1.6586842778668305
34,7.0,0,3,17,1,3.9318256327243257,3.641724091654195
19,9.319762933421956,0,3,11,2,1.0986122886681098,2.3535390146254054
48,13.0,0,3,18,4,7.099201743553092,6.644676746340484
38,9.319762933421956,0,3,1,5,14.567474138256744,2.5770854883716248
20,7.0,1,1,23,5,3.044522437723423,10.28609450272954
54,10.0,0,4,22,5,2.5649493574615367,2.6962569958954345
16,9.319762933421956,0,3,8,4,3.9318256327243257,3.9983120667740493
80,9.319762933421956,1,1,1,5,1.0986122886681098,7.049897929666406
56,13.0,0,1,6,4,7.065613363597717,7.055564874070052
46,7.0,1,1,7,5,14.740210235347526,14.041311680423705
19,10.0,0,3,10,2,3.044522437723423,2.871487965799925
24,10.0,0,3,9,5,0.6931471805599453,4.710265563193222
33,7.0,0,3,7,2,3.044522437723423,2.944008373371025
61,10.0,0,3,12,0,1.0986122886681098,9.505435154701752
48,13.0,0,1,23,4,7.030857476116121,6.973779295624215
46,12.0,1,3,22,4,7.065613363597717,6.937166120903628
75,9.319762933421956,1,3,1,5,1.0986122886681098,4.448540659723764
26,10.0,0,3,15,5,1.0986122886681098,0.9758593367309969
24,7.0,1,3,6,2,1.0986122886681098,3.705387803398188
61,9.319762933421956,1,3,8,1,3.044522437723423,3.1147612166083043
54,10.0,0,3,18,4,3.044522437723423,5.492956526401559
18,10.0,1,4,22,2,3.044522437723423,3.289758659952391
46,7.0,1,3,3,2,1.0986122886681098,5.200361305917755
23,10.0,0,4,18,5,0.6931471805599453,1.477918800302271
61,7.0,1,1,19,5,14.562743854352831,12.841359877787932
25,10.0,0,3,23,2,3.9318256327243257,3.1608175664770966
24,7.0,1,3,15,2,3.044522437723423,2.925876636291659
47,10.0,0,3,17,5,0.6931471805599453,1.6727174557774942
22,10.0,0,3,11,5,1.0986122886681098,0.9582955716735754
61,8.0,0,4,4,5,0.6931471805599453,2.2928260158382487
44,7.0,1,1,7,5,14.567459994958734,14.5894199280432
44,12.0,1,1,20,3,7.048386408721883,7.050883409083578
58,10.0,0,3,4,2,3.044522437723423,2.2859314292165602
41,11.0,0,3,6,5,1.0986122886681098,0.8576480128068327
49,14.0,1,3,6,3,7.065613363597717,7.065269566410949
50,13.0,1,1,13,4,7.057036981697891,7.062445783176149
53,10.0,0,3,18,4,7.030857476116121,5.5856980339663345
26,10.0,0,1,17,5,0.6931471805599453,2.2888508409425263
42,7.0,1,1,14,5,1.0986122886681098,12.243784880823327
68,13.0,1,3,9,4,7.057036981697891,5.695940009353934
43,9.319762933421956,0,1,13,3,7.065613363597717,6.282733316967
38,12.0,0,1,23,5,3.9318256327243257,8.281373045323344
31,10.0,0,3,7,2,3.9318256327243257,2.9697405151168295
16,9.319762933421956,1,3,10,0,14.567478852644962,12.410139400460178
14,9.319762933421956,1,1,15,5,1.0986122886681098,0.6972018316410274
49,7.0,0,3,1,5,1.0986122886681098,1.8896833803835376
58,10.0,1,4,5,4,3.044522437723423,6.8033420330016785
31,7.0,0,3,20,2,3.044522437723423,2.2551121273621493
57,5.0,1,1,23,5,3.044522437723423,2.189473961903062
24,10.0,0,3,18,2,3.9318256327243257,2.6628711499565827
75,9.319762933421956,1,4,4,5,1.0986122886681098,7.688592507131294
49,15.0,0,3,12,4,7.057036981697891,7.053515900715338
36,9.319762933421956,0,3,5,4,3.9318256327243257,5.04830194863049
18,10.0,1,3,21,5,14.779120277119546,7.07662209283192
45,10.0,0,1,22,5,0.6931471805599453,3.751366623918634
67,12.0,0,1,19,5,0.6931471805599453,1.0163768857483766
29,7.0,1,1,16,5,1.0986122886681098,7.795172817334226
49,7.0,0,4,12,2,16.213406285307997,2.238469676039766
48,7.0,1,3,26,2,3.044522437723423,3.664960234013468
46,12.0,0,1,20,4,7.039660349862076,5.5541372446766095
59,12.0,0,1,12,0,14.567455280481612,9.901887451049525
32,10.0,0,3,24,5,0.6931471805599453,2.0455941154731954
42,7.0,0,3,25,2,4.110873864173311,2.912219263583704
70,9.319762933421956,1,3,4,5,14.567459994958734,8.313920854794356
41,10.0,1,1,5,2,1.0986122886681098,2.950415345026297
35,7.0,0,3,5,5,0.6931471805599453,0.7713720372972882
37,7.0,1,1,21,5,14.562734380802748,14.110527871933545
39,7.0,1,3,22,5,0.6931471805599453,14.183747578689692
45,12.0,0,3,2,4,7.048386408721883,7.048182230905983
15,9.319762933421956,0,1,19,5,0.6931471805599453,0.8637804135554648
74,12.0,1,1,16,4,7.039660349862076,6.517979638555594
62,7.0,0,1,24,5,0.6931471805599453,4.551793135916693
61,12.0,1,3,6,4,7.057036981697891,7.0529659668895865
28,10.0,0,1,8,2,1.0986122886681098,3.0671287615582146
45,9.319762933421956,0,1,19,4,4.418840607796598,6.1786980681149855
39,7.0,0,3,15,5,0.6931471805599453,0.8563050264092493
25,9.319762933421956,1,1,11,2,4.499809670330265,3.170304643503059
53,12.0,0,3,2,5,0.6931471805599453,3.4196861911964724
44,13.0,1,1,23,4,7.074116816197362,7.050443803903992
55,7.0,1,4,12,2,3.044522437723423,3.0006078751032565
48,7.0,0,3,9,5,14.740210235347526,3.0900161572749933
46,10.0,0,4,14,5,1.0986122886681098,5.398024381322736
38,7.0,0,1,9,5,14.567450565982265,1.8960287921803944
48,7.0,0,3,1,4,1.0986122886681098,5.396238395238596
67,5.0,1,4,26,2,3.9318256327243257,3.071304032953573
44,7.0,1,1,13,5,14.567455280481612,13.461420371717947
64,6.0,0,1,6,4,7.057036981697891,6.362838455203473
28,10.0,1,4,17,5,4.110873864173311,6.466328666395391
34,10.0,0,1,25,2,3.044522437723423,2.5735785921336896
23,10.0,0,1,4,2,3.044522437723423,2.506827590347412
45,7.0,1,1,12,5,13.920897973260304,5.703038090026971
31,9.319762933421956,0,3,0,2,2.5649493574615367,3.1816529021027473
37,7.0,1,3,24,2,3.044522437723423,4.220045945278016
42,7.0,1,1,13,5,14.562734380802748,12.297980032473765
57,11.0,0,3,11,2,3.044522437723423,2.621756827224297
42,10.0,0,1,2,2,3.044522437723423,2.878824470211823
39,13.0,0,3,18,4,7.039660349862076,6.03086847888315
36,7.0,1,1,19,2,3.713572066704308,3.496201650807004
48,10.0,0,3,13,5,14.567474138256744,2.523846932469692
54,10.0,1,4,6,2,3.9318256327243257,3.3405513809490266
40,7.0,1,3,25,2,3.4339872044851463,3.0347001002025307
19,10.0,0,3,15,5,0.6931471805599453,0.9358976513450997
56,10.0,0,3,2,5,3.044522437723423,2.950513009687965
62,5.0,1,1,19,5,3.044522437723423,2.202529384913534
38,7.0,1,3,26,5,14.657560816599132,5.92605840549373
35,7.0,0,3,17,5,1.0986122886681098,0.6931471805599458
50,13.0,0,1,17,4,7.048386408721883,7.0560987121201615
48,9.319762933421956,0,1,10,4,7.074116816197362,6.400065864537299
24,10.0,1,3,15,5,14.567455280481612,3.4244281682457682
43,7.0,1,3,14,5,14.093983607226452,4.212435766962589
26,10.0,1,3,9,5,0.6931471805599453,8.665561345664557
29,7.0,1,3,16,2,3.044522437723423,3.0262524722884674
61,7.0,1,1,12,5,3.9318256327243257,7.260485508007788
57,10.0,0,3,26,4,7.039660349862076,6.632255279822221
40,7.0,0,3,25,1,3.044522437723423,2.9622034116007376
48,7.0,0,3,14,5,0.6931471805599453,1.0089357217322896
53,7.0,1,3,18,2,3.9318256327243257,5.621520971114414
55,12.0,1,4,2,4,7.048386408721883,7.051585678960847
56,7.0,1,3,11,5,1.0986122886681098,9.266543583490183
26,12.0,1,3,26,5,14.567474138256744,3.4205244222500535
63,7.0,0,4,15,5,14.567450565982265,2.911689599715883
44,12.0,1,1,16,2,3.044522437723423,3.4413149200511337
45,12.0,1,3,3,4,7.039660349862076,4.639573694702232
31,10.0,1,1,18,5,1.0986122886681098,1.5747495966142706
43,10.0,1,3,7,5,14.567455280481612,7.705860463031879
31,10.0,0,3,14,2,3.044522437723423,2.858426987593169
25,12.0,0,0,23,4,7.048386408721883,6.736661407161469
39,7.0,0,4,10,1,1.0986122886681098,3.04345697584259
71,9.319762933421956,1,4,14,5,13.92983071588554,8.902571018273141
37,10.0,0,3,17,2,3.9318256327243257,2.4544827399751914
67,5.0,0,1,24,5,1.0986122886681098,4.1360132111143315
23,10.0,1,1,14,5,0.6931471805599453,1.4607297363185205
31,12.0,0,1,6,4,7.048386408721883,6.711573400941084
29,10.0,0,3,12,5,0.6931471805599453,0.9511861307019578
25,7.0,1,3,14,2,1.0986122886681098,3.042541942940855
46,7.0,1,3,21,5,14.567459994958734,14.190794355773107
23,7.0,1,1,7,5,14.567459994958734,4.163969289276672
35,10.0,0,3,5,5,0.6931471805599453,1.8373121821479206
42,9.319762933421956,1,3,5,4,7.039660349862076,6.853240381877016
69,9.319762933421956,1,3,12,1,1.0986122886681098,3.1337232118426175
27,10.0,0,1,20,5,1.0986122886681098,5.172725584144007
48,10.0,0,3,12,1,3.044522437723423,2.875968244305585
55,10.0,0,4,1,1,1.0986122886681098,2.4295887370635145
45,10.0,0,3,18,4,7.030857476116121,4.712031302438658
24,9.319762933421956,1,1,22,4,3.044522437723423,5.972452330066993
25,10.0,1,3,16,5,0.6931471805599453,10.517997237146705
55,12.0,1,1,23,4,7.048386408721883,7.054386920684712
28,11.0,0,3,15,5,0.6931471805599453,1.828559466882196
62,9.319762933421956,0,1,23,2,4.110873864173311,3.057103130309165
26,10.0,0,1,20,2,4.418840607796598,1.9035674601852266
34,9.319762933421956,1,3,26,2,3.713572066704308,2.8033052092828545
29,7.0,0,3,9,5,0.6931471805599453,1.2837812190505575
42,7.0,1,3,16,2,3.044522437723423,1.7447448148271545
31,12.0,0,3,26,4,7.048386408721883,6.848139245624099
76,5.0,1,3,4,5,0.6931471805599453,1.1337359003550174
32,10.0,1,3,12,2,1.791759469228055,3.313540492572173
18,10.0,1,1,24,5,0.6931471805599453,2.768475932319907
15,9.319762933421956,1,1,7,5,0.6931471805599453,1.4513580126853356
63,5.0,1,3,16,2,3.044522437723423,3.2489858755620635
16,9.319762933421956,1,4,12,5,1.0986122886681098,2.8415034569754156
43,7.0,0,1,8,2,3.044522437723423,2.792733113850454
19,10.0,0,3,6,2,3.044522437723423,1.8228710199156841
25,7.0,0,3,24,1,1.0986122886681098,3.2758096654036724
19,9.319762933421956,1,3,5,5,0.6931471805599453,2.0279446767877847
27,10.0,1,3,18,5,3.044522437723423,1.0661038230475555
33,9.319762933421956,0,1,8,1,3.9318256327243257,3.0817933025281277
61,13.0,1,4,9,4,7.057036981697891,7.049130142043277
51,7.0,0,3,3,1,3.713572066704308,2.090105089921667
40,10.0,0,3,5,4,3.044522437723423,4.190839509077258
38,10.0,0,1,18,5,0.6931471805599453,2.7781661914424127
47,12.0,0,3,2,4,7.057036981697891,7.048115630638227
60,10.0,1,3,2,4,3.044522437723423,6.58686845691353
40,7.0,0,3,15,5,1.0986122886681098,3.71193744740517
29,12.0,0,1,13,4,7.0587581525186645,7.010482777549114
50,9.319762933421956,1,3,11,5,0.6931471805599453,10.380059882730984
27,10.0,0,3,7,5,1.0986122886681098,6.800037714383207
39,7.0,0,3,16,1,3.6375861597263857,3.3499387466194377
21,10.0,1,1,13,2,3.044522437723423,2.65471627732372
46,7.0,1,3,12,5,14.779120277119546,7.293277077830867
43,13.0,0,1,25,4,7.030857476116121,7.0583477996860156
45,7.0,0,3,17,4,7.023758954738443,3.4538486998579856
37,7.0,0,3,9,5,0.6931471805599453,0.863649646669949
46,10.0,0,3,22,2,3.044522437723423,1.7910670170702874
62,10.0,1,1,25,4,7.039660349862076,4.769390973739755
58,15.0,1,1,15,4,7.057036981697891,7.059591334559766
27,7.0,1,3,4,5,1.0986122886681098,5.307614019818772
40,7.0,0,1,24,5,0.6931471805599453,4.9176523085603465
65,9.319762933421956,0,3,9,1,3.9318256327243257,2.2034750813334485
35,10.0,0,3,4,5,1.0986122886681098,1.517788136877091
50,9.319762933421956,0,3,1,4,7.048386408721883,6.831122403099994
33,12.0,1,2,22,4,7.039660349862076,6.858483405490977
62,5.0,1,3,20,4,7.039660349862076,5.897578171077787
28,11.0,0,3,25,2,3.044522437723423,2.8626484074015703
30,7.0,1,4,3,5,14.567477909769096,13.411294070481098
41,10.0,0,3,17,4,3.044522437723423,3.8259007458700482
58,2.0,0,3,24,5,1.0986122886681098,2.1757167541992444
35,10.0,1,3,8,2,4.394449154672439,3.1628941098548697
28,9.319762933421956,0,4,4,2,3.044522437723423,2.818785333742669
40,10.0,1,3,19,2,4.262679877041316,2.65829630680467
47,8.0,1,4,18,5,0.6931471805599453,10.314385596296097
17,9.319762933421956,0,1,7,5,0.6931471805599453,2.6132902074882782
23,9.319762933421956,1,1,10,2,1.0986122886681098,2.986476887578617
27,10.0,0,3,10,2,3.044522437723423,2.8528069756839587
15,9.319762933421956,1,3,13,5,0.6931471805599453,0.7465961322790171
34,10.0,1,1,1,4,7.030857476116121,6.269165694119457
21,7.0,0,3,13,2,2.5649493574615367,3.708777760857036
46,7.0,1,3,0,5,3.044522437723423,12.00453331785933
23,12.0,1,1,7,2,1.0986122886681098,2.0256533728311
28,9.319762933421956,1,3,14,2,3.044522437723423,2.7641065688730846
52,10.0,1,1,0,2,1.0986122886681098,2.689372111469648
56,7.0,1,3,1,5,14.562753327813173,6.824449643004658
25,10.0,1,3,26,5,1.0986122886681098,10.638262563315363
64,12.0,0,1,10,5,1.0986122886681098,4.213881830438367
47,15.0,0,1,26,4,7.065613363597717,6.360338198429008
36,10.0,1,3,21,2,3.713572066704308,2.524850289425163
25,9.319762933421956,0,3,3,5,1.0986122886681098,0.6931471805599458
46,13.0,0,1,7,4,7.030857476116121,7.066211025395194
16,9.319762933421956,0,3,17,5,0.6931471805599453,0.8889675199138977
26,9.319762933421956,1,3,13,4,7.039660349862076,7.143283980353541
20,12.0,1,3,24,5,0.6931471805599453,1.393389695556263
52,7.0,1,3,21,5,13.920879973582496,13.539831550464971
18,9.319762933421956,0,3,9,5,0.6931471805599453,0.8358322828894375
57,7.0,1,4,12,2,3.044522437723423,2.998315494966758
30,10.0,1,3,17,2,3.044522437723423,1.5938227708678694
47,12.0,0,1,18,4,7.048386408721883,5.57624472924653
27,14.0,0,4,11,4,7.057036981697891,5.231695958687083
36,10.0,1,3,9,2,3.044522437723423,3.089270197276593
43,10.0,1,3,5,5,1.0986122886681098,5.601400302300075
48,7.0,1,3,16,5,14.567455280481612,11.727517123670191
27,10.0,0,3,7,2,3.044522437723423,1.806874096726458
